Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
106204.0,-0.482845972928357,1.58453544304414,-0.294291377577787,0.951004451545513,1.33566609357532,-0.437639509184432,1.40627528941055,-0.441109225149666,0.806604080155331,0.031072362624143,-0.670670410354027,-2.38513440615801,2.42509900748169,1.58547672005418,-1.11511526042931,-1.03214455257346,0.526012535441682,0.105179578987807,0.876602574130134,0.189748366566093,-0.104968716368281,0.367426041386066,-0.36115821845467,-0.736416237455646,0.196217692725027,-0.382153601304762,0.38769436464725,0.319729443338133,25.28,0
93875.0,-0.291841103114675,1.39561136231142,-0.652465037054208,0.487590580520105,1.98043077107416,-0.516224738355902,1.59191499245049,-0.523963572454062,0.664817313736035,-0.830437355060007,1.99823672398716,-2.09750697812081,1.387097116266,0.236367929142286,-2.30370810165957,-0.200109334195105,1.21367760506866,0.880800890051462,-0.554181498885795,-0.188038223220876,-0.0090924124327643,0.44485234878763,-0.224424362955855,0.528197117540644,-0.422444819818044,-0.805183493058848,-0.231156094562878,0.0586892221200297,18.9,0
111579.0,2.11076310932817,-0.0133253135973693,-1.47414198323023,0.170372689646579,0.716623978152808,0.037678805746298,-0.0357022821024684,-0.170569168807786,1.61650132642506,-0.143259121161036,0.772671209357793,-1.66257067281732,2.14129635127702,1.77303902237639,-1.28109968832417,0.391568423509206,-0.266947608615983,0.224461267742985,0.677552426622324,-0.200006589700866,-0.469442177245421,-0.979465370831945,0.172646622969005,-1.49872843753405,-0.173283135186034,0.229430642400418,-0.0980517825143842,-0.0904397874350445,1.79,0
36385.0,-1.83497642213385,1.56172981311283,0.646459618384179,-2.11504146207447,0.495899010142867,0.399505699489572,0.474402530988976,0.228487533771605,1.25427162390369,1.48833471994113,0.272263624503702,-0.288480274624404,-0.906272843761363,-0.337125842910031,0.386560901000614,0.735675884147,-1.23916943120665,0.141264024272185,-0.413674561678399,0.832487192847983,-0.33428300957672,-0.39849853510703,-0.189074774492528,-1.35965096946296,-0.0178497768030721,0.817632754586946,0.726896688637992,0.294242387068079,0.77,0
36423.0,1.29766645383337,-0.627282810897534,0.541770257522382,-0.811575580353629,-0.957338693679797,-0.253092676819499,-0.771441866522295,0.135949108794523,-0.908265959969311,0.748684846300225,1.59288011904645,-0.179234398576356,-0.709818631604825,0.219446487660759,0.423252004011882,1.16699673288551,0.300044444836119,-1.43973661337487,0.551583024668534,0.0198464029528233,-0.0202664120503618,-0.241133930028075,0.150899418075005,-0.0163880526367313,0.0989797240338627,-0.466314100357065,0.0160018396708826,0.0093903662666746,20.13,0
142930.0,1.8811358232154,0.0754749293636688,-2.33950676913638,0.436467747691286,1.25413678059607,0.677002839736925,-0.0280627026596371,0.275287902602233,0.654760399729124,-0.983104449046954,1.3831651508663,0.805072032913136,-0.402736904828499,-1.70728670669194,-0.0750066424989395,-0.468564413561481,1.9325538773594,-0.238363407731479,-0.620703451723888,-0.254541127246811,-0.0765098679654937,0.135359447914782,0.0574119593930668,-1.80129213364324,0.0163771789097451,-0.182277683977329,0.0594859914144107,-0.0354325373123385,14.0,0
110033.0,2.0359399870457,-0.0737581253509847,-1.291981264092,0.301382795129582,0.163737333814874,-0.624262551265993,-0.13231771517234,-0.145633360330437,2.00330251902414,-0.25622806149574,1.70028117290384,-2.31452122652093,0.0792119442169308,2.41274401091524,-0.37516734334614,-0.0447695224961922,0.0409725589210625,1.04730723696033,-0.110920791660089,-0.358448982632667,0.152276240797941,0.723277027603648,0.0389629483928202,0.685288854600193,0.239302514951489,-0.509051226272175,-0.0368145205348465,-0.0661207287470206,1.0,0
79698.0,1.175947602396,0.139210665790254,0.501762045474392,0.456024384156505,-0.252260685218515,-0.20208286352118,-0.133980350859307,0.0921054404479287,-0.187094337882076,0.0654703775537811,1.66742473553392,1.03345708465955,0.0057632680098678,0.50471097794138,0.6058336322241,0.216800002118603,-0.384374095428602,-0.470316201107532,-0.185401737007107,-0.12885384410803,-0.181142245544327,-0.53420995391686,0.156577292731272,0.007008452265994,0.108162767863253,0.107734736894459,-0.0175636644619764,0.0048134716882283,0.89,0
51260.0,1.10714807879007,0.558455723843698,-0.383331091388852,1.13935272364016,0.491413351916676,0.0165056984724307,0.0347591275342312,0.195155127222879,-0.318560515465753,-0.593749309773874,2.22978304857254,0.606193470334317,-0.449876533764298,-1.02952515053897,0.92445758858917,0.214462363586275,1.22167781870758,0.214477369654437,-1.05816487064323,-0.168036772179043,0.0370048668781505,0.200355928790539,-0.0725408872348471,-0.427574263305062,0.504523352084103,-0.284648822722411,0.0628833560783369,0.0399637038776736,1.0,0
7606.0,-0.614323477717465,0.279875914041157,1.33241974429864,0.438335913416798,0.829022494998319,-0.597132556515356,0.194264690687886,0.0301124997245782,0.851629628041964,-0.624903838110047,1.68161850994803,-1.70528079748319,1.94738513761681,1.68342170683554,-1.13533310411353,0.74484162315316,-0.516901837378875,0.878575686122719,-0.866773404320706,-0.0050330055499542,0.059190056936339,0.169465151715417,0.269339180018919,-0.0856871217954863,-1.05611403204536,-0.863692780991705,0.191950696040473,0.242042354497118,36.0,0
135440.0,0.0002454401359971,0.912074899431251,-0.496648655390226,-0.892788196746613,1.39642048952496,-0.0543010479304589,0.919680769332424,0.0848923746749772,-0.330557108919881,-0.886397835438705,0.0244389206315898,-0.354540290877846,-1.10341655649522,-0.542461147718122,-0.830493870982801,0.736134037452072,-0.0944085916517352,0.73015605274114,0.488764221101579,-0.148557639877643,-0.239277710083502,-0.72240236006341,-0.0113945432703859,-0.271834676915648,-0.905744149091089,0.0671101486783125,0.147580724415964,0.219917007510254,0.89,0
162481.0,1.94063528864628,-0.251570635801616,-0.174244003953461,0.346787880530045,-0.581501559416923,-0.374786052277596,-0.507783665220195,0.0221115572878365,0.863683173188567,-0.0279653363226343,1.18346781491897,1.7924633850768,0.979587271415806,-0.0274006834624982,-0.117846037243095,0.257401427266046,-0.76239298600972,0.0600048399506561,0.105542678515062,-0.176776149481703,-0.109856602380034,-0.127776902593515,0.371803543913496,-4.20179461536772e-05,-0.4488610509238,-0.644381407214164,0.0424712042438796,-0.0396214604253956,0.12,0
64254.0,-1.76464963037965,-0.565836872972059,2.56622327360509,-0.536434074471456,1.14768477216382,-0.185662868186725,-0.607649471729895,0.520834303850142,0.408210837475498,-1.06663480821407,-1.49829398329118,-0.695280722719608,-0.742722345444559,-0.171515472738386,0.862826144246929,1.26754506225776,-1.31477352409579,0.546109946597037,-2.31950213683987,0.0320005364696648,0.358031494427011,0.585868404607453,-0.222677201139701,-0.812267930210634,0.575603631141066,-0.4122211598861,0.0276717208440229,0.0840951914303732,18.9,0
33355.0,0.543370569303079,-0.872121511104661,0.158282325478077,1.57764288709456,-0.609873241224287,0.0905973512119507,0.259074517661959,0.123712820684237,0.202200591580258,-0.0492071611229395,1.10253828050052,0.528936276002846,-1.64682247144189,0.62877653372358,-0.614766568157597,-0.480464370990422,0.17882216646979,-0.312889875224169,-0.238629359704261,0.314291608994996,0.123321282011292,-0.17754341514513,-0.289266551254773,0.207547296405478,0.449586922464803,-0.368519913366463,-0.0280898160128633,0.0554256949246859,299.75,0
36310.0,1.39106176347507,-0.910928827284674,-1.01485283701325,-1.7892401167949,1.26170862291583,3.33406176479743,-1.25169956976432,0.813664924067834,-0.775113312088041,0.679462352889291,-0.0605035113356237,-0.777988644538737,0.275602522592016,-0.139472780291622,1.08835598290979,1.56720845470859,-0.33880479443305,-0.608096285685289,0.694743004468031,0.277019301808503,0.321771974714587,0.661709999392781,-0.208110243249124,1.0555977364577,0.719955819319889,-0.0144425512253651,0.0133302439054559,0.0167843243019047,45.0,0
126509.0,-0.434636941085929,0.971649736992622,-0.380958899610152,-0.165927042105455,0.91877864998478,-1.37741206620351,1.08293766352232,-0.312953840670329,-0.0794783611684152,-0.787215478410135,-0.415302535639075,-0.158578416652204,0.212662549433086,-0.987693336978616,0.733650534091065,-0.0684706357516416,0.567884975686394,0.645644484168756,-0.197532128470521,0.0733701846636973,0.308798741015336,1.11111094891559,-0.137126542560829,-0.0754493832407839,-0.408813122923811,-0.151485866021689,0.343769054639451,0.340585735330479,29.99,0
171130.0,-0.955456147933772,1.06447354160708,1.76612352672631,-0.35484358715049,-0.469028464831081,-0.422820825355198,0.163608850648983,0.468995205019463,-0.0691690019867959,-1.24912407107658,-1.07765386658095,0.0929230367554691,-0.102673686111695,0.238922246271585,0.654565948110955,0.0790938656297662,-0.174911227892325,0.0800748105130634,0.434634451719651,-0.131130805552826,-0.134974951502093,-0.481210884925294,-0.195794983821823,0.0066241865694112,0.3217581449325,-0.416149367224827,-0.0510777225824663,0.0133466111423449,9.98,0
130541.0,2.15860235011659,0.750698798557774,-3.46430409741832,0.547413064769476,1.66442434857514,-1.2366160504403,0.874735671349035,-0.495645826423434,-0.0699678355633229,-1.07235959090487,-0.418852720532317,-0.0521567211432045,0.832023697521423,-2.64627832086539,-0.0522246260574829,0.485024801017366,1.87341809962366,0.66025929365607,-0.0490176777346711,-0.0445048102505864,-0.10448389321432,-0.0445546524489172,-0.138956903083307,-0.0596891663698639,0.525239238287099,0.718487809996567,-0.0763906733238349,-0.0178092698449235,0.76,0
14442.0,1.25541708331352,-0.195632092374708,0.279736725873621,-0.149669975051821,-0.0037240859559975,0.711595699860053,-0.703141445499352,0.217171916451121,1.69502518313302,-0.368373578644664,1.20108615033311,-2.49298148978853,1.07421419682096,1.78758014120066,0.323470555735551,0.827117706824391,-0.123423514076238,0.749093544040157,0.0457862420650849,-0.112306593739861,-0.0862619328084838,-0.0233703873698788,-0.156447400562525,-1.34827926528267,0.256511053927017,1.1307081522494,-0.0840537560548616,-0.0234020625504071,15.95,0
79434.0,-1.71854595775603,-0.741733483567292,1.26332146442829,-1.7512330671661,0.247725465453788,-0.397207268387475,-0.427564418448449,0.342145192346454,1.81790831743497,-0.77368730457601,0.783208362188807,0.626666476560697,-1.21873447409646,-0.0451035347304516,0.361020955555977,-0.279103081673563,-0.521707865009127,0.538367068742637,0.0882735660357353,-0.262592625378938,0.0467626053423051,0.672336673310044,0.0043947525113428,-0.307809218863119,-0.659014920008706,-0.977109398637565,-0.0985341589648836,-0.339742794167934,1.0,0
159088.0,1.79779937325722,-2.54324028233562,0.36710570928545,-1.21467496657331,-2.43594618515458,0.744412398066632,-2.15710609204138,0.314794611905497,-0.1546059087972,1.37390631117732,-0.0520901453632232,0.341179095768034,0.901800755809562,-1.37739883545387,-1.57318524714816,-0.163274361121147,0.30092380109427,0.911490920522704,0.105340811806189,-0.0269210429104203,0.138223356956597,0.767646632803402,0.0205026436089252,-0.35781486472851,-0.484561172632756,-0.0398030221771265,0.0707606870260264,-0.0081431273402513,197.0,0
157829.0,2.34570314489825,-1.38909737166812,-1.09221934822197,-1.6871127151492,-1.00467205964082,-0.371296931278659,-1.14692852907896,-0.207306614426596,-1.08090141691831,1.5493612652813,-1.87993568190705,-0.903604337805547,1.00264490968216,-0.634810691326469,-0.0930212340506033,-0.218117501100234,0.073067109113477,0.240604090931093,0.199292750430603,-0.370890063096231,-0.218572630123933,-0.0841357668647441,0.116198620246752,-1.0126995996372,-0.103566963076992,-0.117453585049837,0.0212846900092629,-0.0550467264777384,21.6,0
94203.0,-1.78546773466127,0.210257283088048,0.282006433469493,-0.209158063423134,1.64738395939902,0.652753751540692,-0.142060239880064,0.90061891644386,0.876559098297893,-2.23182818970644,2.17140877877739,-2.13649120908954,0.456481682947475,0.749426599506358,-0.595418112200872,-0.775301506382395,2.77461520506178,-0.157773510915671,-0.330365023236684,0.0638943071318721,-0.142468795008025,-0.475368468909544,-0.258244557899117,-1.53322274235626,0.415267424575351,0.170380099539165,-0.0679865917191529,-0.154283104869548,37.73,0
45946.0,-2.01293878168473,1.63834689492462,0.0413312290838636,-1.27328315591291,-0.971181073304496,-0.754506906438173,-0.568181879074763,1.38620377318564,-0.432341276270926,-0.636350146256764,1.17541795693739,1.10201385487081,-0.359918204808183,1.14324402858936,-0.112464720391929,0.683411760134043,-0.0332609783315843,-0.339361317784366,-0.880499643659652,-0.347040457860408,0.123206486317948,0.0402428159291893,0.248554098620888,0.245289019357719,-0.230479977351487,0.760067808183296,-0.310989009688686,-0.0781490496971875,7.68,0
81142.0,-0.373052359662743,0.288971091869037,1.76834266816662,0.218394249328335,0.084543793723572,-0.0972408157978918,0.30870357672579,-0.0867615850108057,0.887423044443137,-0.347963216188323,-1.51811796198549,-0.108469301424378,-0.249952057391235,-0.703351492233068,-0.551034510249911,0.312560485646455,-0.872393174152188,0.203319922689933,-0.665235424889248,-0.209695249866977,0.0401505921752552,0.476133748673892,0.165316487597607,-0.14176633682267,-1.02174033404641,-0.768067702015569,0.0107539817306794,0.0106633166327377,9.99,0
160468.0,1.97101629353435,-0.10293794508966,-0.815405048524976,0.424500819724821,-0.334216011957111,-1.12418364270296,0.0722711108869464,-0.191802068701369,0.257804555975295,0.235783099520993,1.48682067298967,1.27578279712593,-0.22434775039026,0.531433310046599,-0.642354589104916,-0.124352133244688,-0.274842590040504,-0.631593820552779,0.155250840621667,-0.243780220240522,-0.196269290481054,-0.469311627546087,0.404159436004832,0.486440728715423,-0.421153159073856,0.149514109992381,-0.0713563585868871,-0.0652352565700578,1.98,0
